week,state,value
2020-01-11,Puerto Rico,0.0
2020-01-11,Rhode Island,0.0
2020-01-11,South Carolina,0.0
2020-01-11,South Dakota,0.0
2020-01-11,Tennessee,0.0
2020-01-11,Texas,0.0
2020-01-11,Utah,0.0
2020-01-11,Vermont,0.0
2020-01-11,Virginia,0.0
2020-01-11,Washington,0.0
2020-01-11,West Virginia,0.0
2020-01-11,Wisconsin,0.0
2020-01-11,Wyoming,0.0
2020-01-18,Alabama,0.0
2020-01-18,Alaska,0.0
2020-01-18,Arizona,0.0
2020-01-18,Arkansas,0.0
2020-01-18,California,No Data
2020-01-18,Colorado,0.0
2020-01-18,Connecticut,0.0
2020-01-18,Delaware,0.0
2020-01-18,Maryland,0.0
2020-01-18,Florida,0.0
2020-01-18,Georgia,0.0
2020-01-18,Hawaii,0.0
2020-01-18,Idaho,0.0
2020-01-18,Illinois,0.0
2020-01-18,Indiana,0.0
2020-01-18,Iowa,0.0
2020-01-18,Kansas,0.0
2020-01-18,Kentucky,0.0
2020-01-18,Louisiana,0.0
2020-01-18,Maine,0.0
2020-01-18,Massachusetts,0.0
2020-01-18,Michigan,0.0
2020-01-18,Minnesota,0.0
2020-01-18,Mississippi,0.0
2020-01-18,Missouri,0.0
2020-01-18,Montana,0.0
2020-01-18,Nebraska,0.0
2020-01-18,Nevada,0.0
2020-01-18,New Hampshire,0.0
2020-01-18,New Jersey,0.0
2020-01-18,New Mexico,0.0
2020-01-18,New York,0.0
2020-01-18,North Carolina,0.0
2020-01-18,North Dakota,0.0
2020-01-18,Ohio,0.0
2020-01-18,Oklahoma,No Data
2020-01-18,Oregon,0.0
2020-01-18,Pennsylvania,0.0
2020-01-18,Puerto Rico,0.0
2020-01-18,Rhode Island,0.0
2020-01-18,South Carolina,0.0
2020-01-18,South Dakota,0.0
2020-01-18,Tennessee,0.0
2020-01-18,Texas,0.0
2020-01-18,Utah,0.0
2020-01-18,Vermont,0.0
2020-01-18,Virginia,0.0
2020-01-18,Washington,0.0
2020-01-18,West Virginia,0.0
2020-01-18,Wisconsin,0.0
2020-01-18,Wyoming,0.0
2020-01-25,Alabama,No Data
2020-01-25,Alaska,0.0
2020-01-25,Arizona,0.0
2020-01-25,Arkansas,0.0
2020-01-25,California,0.0
2020-01-25,Colorado,0.0
2020-01-25,Connecticut,0.0
2020-01-25,Delaware,0.0
2020-01-25,Maryland,0.0
2020-01-25,Florida,0.0
2020-01-25,Georgia,0.0
2020-01-25,Hawaii,0.0
2020-01-25,Idaho,0.0
2020-01-25,Illinois,0.0
2020-01-25,Indiana,0.0
2020-01-25,Iowa,0.0
2020-01-25,Kansas,0.0
2020-01-25,Kentucky,0.0
2020-01-25,Louisiana,0.0
2020-01-25,Maine,0.0
2020-01-25,Massachusetts,0.0
2020-01-25,Michigan,0.0
2020-01-25,Minnesota,0.0
2020-01-25,Mississippi,0.0
2020-01-25,Missouri,0.0
2020-01-25,Montana,0.0
2020-01-25,Nebraska,0.0
2020-01-25,Nevada,0.0
2020-01-25,New Hampshire,0.0
2020-01-25,New Jersey,0.0
2020-01-25,New Mexico,0.0
2020-01-25,New York,No Data
2020-01-25,North Carolina,0.0
2020-01-25,North Dakota,0.0
2020-01-25,Ohio,0.0
2020-01-25,Oklahoma,0.0
2020-01-25,Oregon,0.0
2020-01-25,Pennsylvania,0.0
2020-01-25,Puerto Rico,0.0
2020-01-25,Rhode Island,0.0
2020-01-25,South Carolina,0.0
2020-01-25,South Dakota,0.0
2020-01-25,Tennessee,0.0
2020-01-25,Texas,0.0
2020-01-25,Utah,0.0
2020-01-25,Vermont,0.0
2020-01-25,Virginia,0.0
2020-01-25,Washington,0.0
2020-01-25,West Virginia,0.0
2020-01-25,Wisconsin,No Data
2020-01-25,Wyoming,0.0
2020-02-01,Alabama,0.0
2020-02-01,Alaska,0.0
2020-02-01,Arizona,0.0
2020-02-01,Arkansas,0.0
2020-02-01,California,0.0
2020-02-01,Colorado,0.0
2020-02-01,Connecticut,0.0
2020-02-01,Delaware,0.0
2020-02-01,Maryland,0.0
2020-02-01,Florida,0.0
2020-02-01,Georgia,0.0
2020-02-01,Hawaii,0.0
2020-02-01,Idaho,0.0
2020-02-01,Illinois,0.0
2020-02-01,Indiana,0.0
2020-02-01,Iowa,0.0
2020-02-01,Kansas,0.0
2020-02-01,Kentucky,0.0
2020-02-01,Louisiana,0.0
2020-02-01,Maine,0.0
2020-02-01,Massachusetts,0.0
2020-02-01,Michigan,0.0
2020-02-01,Minnesota,0.0
2020-02-01,Mississippi,0.0
2020-02-01,Missouri,0.0
2020-02-01,Montana,0.0
2020-02-01,Nebraska,0.0
2020-02-01,Nevada,0.0
2020-02-01,New Hampshire,0.0
2020-02-01,New Jersey,0.0
2020-02-01,New Mexico,0.0
2020-02-01,New York,0.0
2020-02-01,North Carolina,0.0
2020-02-01,North Dakota,0.0
2020-02-01,Ohio,0.0
2020-02-01,Oklahoma,0.0
2020-02-01,Oregon,0.0
2020-02-01,Pennsylvania,0.0
2020-02-01,Puerto Rico,0.0
2020-02-01,Rhode Island,0.0
2020-02-01,South Carolina,0.0
2020-02-01,South Dakota,0.0
2020-02-01,Tennessee,0.0
2020-02-01,Texas,0.0
2020-02-01,Utah,0.0
2020-02-01,Vermont,0.0
2020-02-01,Virginia,0.0
2020-02-01,Washington,0.0
2020-02-01,West Virginia,0.0
2020-02-01,Wisconsin,0.0
2020-02-01,Wyoming,0.0
2020-02-08,Alabama,0.0
2020-02-08,Alaska,0.0
2020-02-08,Arizona,0.0
2020-02-08,Arkansas,0.0
2020-02-08,California,No Data
2020-02-08,Colorado,0.0
2020-02-08,Connecticut,0.0
2020-02-08,Delaware,0.0
2020-02-08,Maryland,0.0
2020-02-08,Florida,0.0
2020-02-08,Georgia,0.0
2020-02-08,Hawaii,0.0
2020-02-08,Idaho,0.0
2020-02-08,Illinois,0.0
2020-02-08,Indiana,0.0
2020-02-08,Iowa,0.0
2020-02-08,Kansas,0.0
2020-02-08,Kentucky,0.0
2020-02-08,Louisiana,0.0
2020-02-08,Maine,0.0
2020-02-08,Massachusetts,0.0
2020-02-08,Michigan,0.0
2020-02-08,Minnesota,0.0
2020-02-08,Mississippi,No Data
2020-02-08,Missouri,0.0
2020-02-08,Montana,0.0
2020-02-08,Nebraska,0.0
2020-02-08,Nevada,0.0
2020-02-08,New Hampshire,0.0
2020-02-08,New Jersey,0.0
2020-02-08,New Mexico,0.0
2020-02-08,New York,No Data
2020-02-08,North Carolina,0.0
2020-02-08,North Dakota,0.0
2020-02-08,Ohio,0.0
2020-02-08,Oklahoma,0.0
2020-02-08,Oregon,0.0
2020-02-08,Pennsylvania,0.0
2020-02-08,Puerto Rico,0.0
2020-02-08,Rhode Island,0.0
2020-02-08,South Carolina,0.0
2020-02-08,South Dakota,0.0
2020-02-08,Tennessee,0.0
2020-02-08,Texas,0.0
2020-02-08,Utah,0.0
2020-02-08,Vermont,0.0
2020-02-08,Virginia,0.0
2020-02-08,Washington,0.0
2020-02-08,West Virginia,0.0
2020-02-08,Wisconsin,0.0
2020-02-08,Wyoming,0.0
2020-02-15,Alabama,0.0
2020-02-15,Alaska,0.0
2020-02-15,Arizona,0.0
2020-02-15,Arkansas,0.0
2020-02-15,California,0.0
2020-02-15,Colorado,0.0
2020-02-15,Connecticut,0.0
2020-02-15,Delaware,0.0
2020-02-15,Maryland,0.0
2020-02-15,Florida,0.0
2020-02-15,Georgia,No Data
2020-02-15,Hawaii,0.0
2020-02-15,Idaho,0.0
2020-02-15,Illinois,0.0
2020-02-15,Indiana,0.0
2020-02-15,Iowa,0.0
2020-02-15,Kansas,0.0
2020-02-15,Kentucky,0.0
2020-02-15,Louisiana,0.0
2020-02-15,Maine,0.0
2020-02-15,Massachusetts,0.0
2020-02-15,Michigan,No Data
2020-02-15,Minnesota,0.0
2020-02-15,Mississippi,No Data
2020-02-15,Missouri,0.0
2020-02-15,Montana,0.0
2020-02-15,Nebraska,0.0
2020-02-15,Nevada,0.0
2020-02-15,New Hampshire,0.0
2020-02-15,New Jersey,0.0
2020-02-15,New Mexico,0.0
2020-02-15,New York,No Data
2020-02-15,North Carolina,0.0
2020-02-15,North Dakota,0.0
2020-02-15,Ohio,0.0
2020-02-15,Oklahoma,0.0
2020-02-15,Oregon,0.0
2020-02-15,Pennsylvania,0.0
2020-02-15,Puerto Rico,0.0
2020-02-15,Rhode Island,0.0
2020-02-15,South Carolina,0.0
2020-02-15,South Dakota,0.0
2020-02-15,Tennessee,0.0
2020-02-15,Texas,0.0
2020-02-15,Utah,0.0
2020-02-15,Vermont,0.0
2020-02-15,Virginia,0.0
2020-02-15,Washington,0.0
2020-02-15,West Virginia,0.0
2020-02-15,Wisconsin,0.0
2020-02-15,Wyoming,0.0
2020-02-22,Alabama,0.0
2020-02-22,Alaska,0.0
2020-02-22,Arizona,0.0
2020-02-22,Arkansas,0.0
2020-02-22,California,No Data
2020-02-22,Colorado,0.0
2020-02-22,Connecticut,0.0
2020-02-22,Delaware,0.0
2020-02-22,Maryland,0.0
2020-02-22,Florida,0.0
2020-02-22,Georgia,0.0
2020-02-22,Hawaii,0.0
2020-02-22,Idaho,0.0
2020-02-22,Illinois,0.0
2020-02-22,Indiana,0.0
2020-02-22,Iowa,0.0
2020-02-22,Kansas,0.0
2020-02-22,Kentucky,0.0
2020-02-22,Louisiana,No Data
2020-02-22,Maine,0.0
2020-02-22,Massachusetts,No Data
2020-02-22,Michigan,0.0
2020-02-22,Minnesota,0.0
2020-02-22,Mississippi,0.0
2020-02-22,Missouri,0.0
2020-02-22,Montana,0.0
2020-02-22,Nebraska,0.0
2020-02-22,Nevada,0.0
2020-02-22,New Hampshire,0.0
2020-02-22,New Jersey,0.0
2020-02-22,New Mexico,0.0
2020-02-22,New York,No Data
2020-02-22,North Carolina,No Data
2020-02-22,North Dakota,0.0
2020-02-22,Ohio,0.0
2020-02-22,Oklahoma,0.0
2020-02-22,Oregon,0.0
2020-02-22,Pennsylvania,0.0
2020-02-22,Puerto Rico,0.0
2020-02-22,Rhode Island,0.0
2020-02-22,South Carolina,0.0
2020-02-22,South Dakota,0.0
2020-02-22,Tennessee,0.0
2020-02-22,Texas,0.0
2020-02-22,Utah,0.0
2020-02-22,Vermont,0.0
2020-02-22,Virginia,0.0
2020-02-22,Washington,0.0
2020-02-22,West Virginia,0.0
2020-02-22,Wisconsin,0.0
2020-02-22,Wyoming,0.0
2020-02-29,Alabama,No Data
2020-02-29,Alaska,0.0
2020-02-29,Arizona,0.0
2020-02-29,Arkansas,0.0
2020-02-29,California,0.0
2020-02-29,Colorado,0.0
2020-02-29,Connecticut,0.0
2020-02-29,Delaware,0.0
2020-02-29,Maryland,0.0
2020-02-29,Florida,0.0
2020-02-29,Georgia,0.0
2020-02-29,Hawaii,0.0
2020-02-29,Idaho,0.0
2020-02-29,Illinois,0.0
2020-02-29,Indiana,0.0
2020-02-29,Iowa,0.0
2020-02-29,Kansas,0.0
2020-02-29,Kentucky,0.0
2020-02-29,Louisiana,No Data
2020-02-29,Maine,0.0
2020-02-29,Massachusetts,0.0
2020-02-29,Michigan,No Data
2020-02-29,Minnesota,0.0
2020-02-29,Mississippi,0.0
2020-02-29,Missouri,0.0
2020-02-29,Montana,0.0
2020-02-29,Nebraska,0.0
2020-02-29,Nevada,0.0
2020-02-29,New Hampshire,0.0
2020-02-29,New Jersey,0.0
2020-02-29,New Mexico,0.0
2020-02-29,New York,0.0
2020-02-29,North Carolina,0.0
2020-02-29,North Dakota,0.0
2020-02-29,Ohio,0.0
2020-02-29,Oklahoma,0.0
2020-02-29,Oregon,0.0
2020-02-29,Pennsylvania,0.0
2020-02-29,Puerto Rico,0.0
2020-02-29,Rhode Island,0.0
2020-02-29,South Carolina,0.0
2020-02-29,South Dakota,0.0
2020-02-29,Tennessee,0.0
2020-02-29,Texas,No Data
2020-02-29,Utah,0.0
2020-02-29,Vermont,0.0
2020-02-29,Virginia,0.0
2020-02-29,Washington,No Data
2020-02-29,West Virginia,0.0
2020-02-29,Wisconsin,0.0
2020-02-29,Wyoming,0.0
2020-03-07,Alabama,0.0
2020-03-07,Alaska,0.0
2020-03-07,Arizona,0.0
2020-03-07,Arkansas,0.0
2020-03-07,California,No Data
2020-03-07,Colorado,0.0
2020-03-07,Connecticut,0.0
2020-03-07,Delaware,0.0
2020-03-07,Maryland,0.0
2020-03-07,Florida,No Data
2020-03-07,Georgia,No Data
2020-03-07,Hawaii,0.0
2020-03-07,Idaho,0.0
2020-03-07,Illinois,0.0
2020-03-07,Indiana,0.0
2020-03-07,Iowa,0.0
2020-03-07,Kansas,0.0
2020-03-07,Kentucky,0.0
2020-03-07,Louisiana,No Data
2020-03-07,Maine,0.0
2020-03-07,Massachusetts,No Data
2020-03-07,Michigan,0.0
2020-03-07,Minnesota,0.0
2020-03-07,Mississippi,0.0
2020-03-07,Missouri,0.0
2020-03-07,Montana,0.0
2020-03-07,Nebraska,0.0
2020-03-07,Nevada,0.0
2020-03-07,New Hampshire,0.0
2020-03-07,New Jersey,0.0
2020-03-07,New Mexico,0.0
2020-03-07,New York,0.0
2020-03-07,North Carolina,No Data
2020-03-07,North Dakota,0.0
2020-03-07,Ohio,0.0
2020-03-07,Oklahoma,No Data
2020-03-07,Oregon,0.0
2020-03-07,Pennsylvania,0.0
2020-03-07,Puerto Rico,0.0
2020-03-07,Rhode Island,0.0
2020-03-07,South Carolina,0.0
2020-03-07,South Dakota,0.0
2020-03-07,Tennessee,0.0
2020-03-07,Texas,No Data
2020-03-07,Utah,0.0
2020-03-07,Vermont,0.0
2020-03-07,Virginia,0.0
2020-03-07,Washington,0.2692307692307692
2020-03-07,West Virginia,0.0
2020-03-07,Wisconsin,0.0
2020-03-07,Wyoming,0.0
2020-03-14,Alabama,0.0
2020-03-14,Alaska,0.0
2020-03-14,Arizona,No Data
2020-03-14,Arkansas,0.0
2020-03-14,California,No Data
2020-03-14,Colorado,No Data
2020-03-14,Connecticut,0.0
2020-03-14,Delaware,0.0
2020-03-14,Maryland,0.0
2020-03-14,Florida,No Data
2020-03-14,Georgia,No Data
2020-03-14,Hawaii,0.0
2020-03-14,Idaho,0.0
2020-03-14,Illinois,No Data
2020-03-14,Indiana,0.0
2020-03-14,Iowa,0.0
2020-03-14,Kansas,No Data
2020-03-14,Kentucky,0.0
2020-03-14,Louisiana,0.0
2020-03-14,Maine,0.0
2020-03-14,Massachusetts,0.0
2020-03-14,Michigan,No Data
2020-03-14,Minnesota,0.0
2020-03-14,Mississippi,0.0
2020-03-14,Missouri,0.0
2020-03-14,Montana,0.0
2020-03-14,Nebraska,0.0
2020-03-14,Nevada,0.0
2020-03-14,New Hampshire,0.0
2020-03-14,New Jersey,No Data
2020-03-14,New Mexico,0.0
2020-03-14,New York,No Data
2020-03-14,North Carolina,No Data
2020-03-14,North Dakota,0.0
2020-03-14,Ohio,No Data
2020-03-14,Oklahoma,0.0
2020-03-14,Oregon,No Data
2020-03-14,Pennsylvania,0.0
2020-03-14,Puerto Rico,0.0
2020-03-14,Rhode Island,0.0
2020-03-14,South Carolina,0.0
2020-03-14,South Dakota,No Data
2020-03-14,Tennessee,0.0
2020-03-14,Texas,0.0
2020-03-14,Utah,0.0
2020-03-14,Vermont,0.0
2020-03-14,Virginia,No Data
2020-03-14,Washington,0.358974358974359
2020-03-14,West Virginia,0.0
2020-03-14,Wisconsin,0.0
2020-03-14,Wyoming,0.0
2020-03-21,Alabama,No Data
2020-03-21,Alaska,0.0
2020-03-21,Arizona,No Data
2020-03-21,Arkansas,0.0
2020-03-21,California,0.11282051282051282
2020-03-21,Colorado,0.288135593220339
2020-03-21,Connecticut,0.3055555555555556
2020-03-21,Delaware,0.0
2020-03-21,Maryland,No Data
2020-03-21,Florida,0.0752212389380531
2020-03-21,Georgia,0.39090909090909093
2020-03-21,Hawaii,0.0
2020-03-21,Idaho,0.0
2020-03-21,Illinois,0.112
2020-03-21,Indiana,0.21739130434782608
2020-03-21,Iowa,0.0
2020-03-21,Kansas,No Data
2020-03-21,Kentucky,No Data
2020-03-21,Louisiana,0.8913043478260869
2020-03-21,Maine,0.0
2020-03-21,Massachusetts,No Data
2020-03-21,Michigan,0.22
2020-03-21,Minnesota,No Data
2020-03-21,Mississippi,No Data
2020-03-21,Missouri,No Data
2020-03-21,Montana,0.0
2020-03-21,Nebraska,0.0
2020-03-21,Nevada,No Data
2020-03-21,New Hampshire,0.0
2020-03-21,New Jersey,0.41935483870967744
2020-03-21,New Mexico,0.0
2020-03-21,New York,0.8622448979591837
2020-03-21,North Carolina,No Data
2020-03-21,North Dakota,0.0
2020-03-21,Ohio,No Data
2020-03-21,Oklahoma,No Data
2020-03-21,Oregon,No Data
2020-03-21,Pennsylvania,No Data
2020-03-21,Puerto Rico,No Data
2020-03-21,Rhode Island,0.0
2020-03-21,South Carolina,No Data
2020-03-21,South Dakota,0.0
2020-03-21,Tennessee,No Data
2020-03-21,Texas,0.03278688524590164
2020-03-21,Utah,0.0
2020-03-21,Vermont,No Data
2020-03-21,Virginia,No Data
2020-03-21,Washington,0.8333333333333334
2020-03-21,West Virginia,0.0
2020-03-21,Wisconsin,No Data
2020-03-21,Wyoming,0.0
2020-03-28,Alabama,0.45098039215686275
2020-03-28,Alaska,No Data
2020-03-28,Arizona,0.4189189189189189
2020-03-28,Arkansas,No Data
2020-03-28,California,0.3384615384615385
2020-03-28,Colorado,0.7966101694915254
2020-03-28,Connecticut,1.3611111111111112
2020-03-28,Delaware,No Data
2020-03-28,Maryland,0.2647058823529412
2020-03-28,Florida,0.41150442477876104
2020-03-28,Georgia,0.8909090909090909
2020-03-28,Hawaii,0.0
2020-03-28,Idaho,No Data
2020-03-28,Illinois,0.584
2020-03-28,Indiana,0.7536231884057971
2020-03-28,Iowa,No Data
2020-03-28,Kansas,No Data
2020-03-28,Kentucky,No Data
2020-03-28,Louisiana,4.195652173913044
2020-03-28,Maine,No Data
2020-03-28,Massachusetts,0.7428571428571429
2020-03-28,Michigan,2.39
2020-03-28,Minnesota,0.21052631578947367
2020-03-28,Mississippi,0.5172413793103449
2020-03-28,Missouri,0.2903225806451613
2020-03-28,Montana,No Data
2020-03-28,Nebraska,No Data
2020-03-28,Nevada,0.59375
2020-03-28,New Hampshire,No Data
2020-03-28,New Jersey,3.236559139784946
2020-03-28,New Mexico,No Data
2020-03-28,New York,6.571428571428572
2020-03-28,North Carolina,0.1111111111111111
2020-03-28,North Dakota,No Data
2020-03-28,Ohio,0.3813559322033898
2020-03-28,Oklahoma,0.43902439024390244
2020-03-28,Oregon,0.3333333333333333
2020-03-28,Pennsylvania,0.4076923076923077
2020-03-28,Puerto Rico,0.022
2020-03-28,Rhode Island,No Data
2020-03-28,South Carolina,0.35185185185185186
2020-03-28,South Dakota,No Data
2020-03-28,Tennessee,0.15492957746478872
2020-03-28,Texas,0.14426229508196722
2020-03-28,Utah,No Data
2020-03-28,Vermont,No Data
2020-03-28,Virginia,0.3218390804597701
2020-03-28,Washington,1.6153846153846154
2020-03-28,West Virginia,No Data
2020-03-28,Wisconsin,0.3220338983050847
2020-03-28,Wyoming,0.0
2020-04-04,Alabama,0.9607843137254902
2020-04-04,Alaska,No Data
2020-04-04,Arizona,0.7837837837837838
2020-04-04,Arkansas,0.3548387096774194
2020-04-04,California,0.7435897435897436
2020-04-04,Colorado,2.1864406779661016
2020-04-04,Connecticut,5.972222222222222
2020-04-04,Delaware,No Data
2020-04-04,Maryland,1.6323529411764706
2020-04-04,Florida,0.9690265486725663
2020-04-04,Georgia,2.0090909090909093
2020-04-04,Hawaii,No Data
2020-04-04,Idaho,No Data
2020-04-04,Illinois,2.392
2020-04-04,Indiana,2.318840579710145
2020-04-04,Iowa,0.53125
2020-04-04,Kansas,0.7241379310344828
2020-04-04,Kentucky,1.0444444444444445
2020-04-04,Louisiana,8.543478260869565
2020-04-04,Maine,No Data
2020-04-04,Massachusetts,3.2857142857142856
2020-04-04,Michigan,6.84
2020-04-04,Minnesota,0.43859649122807015
2020-04-04,Mississippi,1.896551724137931
2020-04-04,Missouri,0.9193548387096774
2020-04-04,Montana,No Data
2020-04-04,Nebraska,No Data
2020-04-04,Nevada,1.34375
2020-04-04,New Hampshire,0.8571428571428571
2020-04-04,New Jersey,13.56989247311828
2020-04-04,New Mexico,No Data
2020-04-04,New York,22.76020408163265
2020-04-04,North Carolina,0.4074074074074074
2020-04-04,North Dakota,No Data
2020-04-04,Ohio,1.0
2020-04-04,Oklahoma,1.024390243902439
2020-04-04,Oregon,0.5952380952380952
2020-04-04,Pennsylvania,1.6153846153846154
2020-04-04,Puerto Rico,0.036
2020-04-04,Rhode Island,2.090909090909091
2020-04-04,South Carolina,0.6666666666666666
2020-04-04,South Dakota,No Data
2020-04-04,Tennessee,0.7887323943661971
2020-04-04,Texas,0.43278688524590164
2020-04-04,Utah,0.3235294117647059
2020-04-04,Vermont,2.0
2020-04-04,Virginia,0.7701149425287356
2020-04-04,Washington,2.051282051282051
2020-04-04,West Virginia,No Data
2020-04-04,Wisconsin,1.305084745762712
2020-04-04,Wyoming,0.0
2020-04-11,Alabama,1.588235294117647
2020-04-11,Alaska,No Data
2020-04-11,Arizona,1.2297297297297298
2020-04-11,Arkansas,0.45161290322580644
2020-04-11,California,0.9794871794871794
2020-04-11,Colorado,3.6271186440677967
2020-04-11,Connecticut,14.61111111111111
2020-04-11,Delaware,2.5
2020-04-11,Maryland,3.661764705882353
2020-04-11,Florida,1.3495575221238938
2020-04-11,Georgia,1.981818181818182
2020-04-11,Hawaii,No Data
2020-04-11,Idaho,1.1
2020-04-11,Illinois,3.752
2020-04-11,Indiana,3.449275362318841
2020-04-11,Iowa,0.6875
2020-04-11,Kansas,1.2758620689655173
2020-04-11,Kentucky,1.1777777777777778
2020-04-11,Louisiana,9.956521739130435
2020-04-11,Maine,0.8571428571428571
2020-04-11,Massachusetts,9.271428571428572
2020-04-11,Michigan,9.81
2020-04-11,Minnesota,0.7894736842105263
2020-04-11,Mississippi,2.310344827586207
2020-04-11,Missouri,1.596774193548387
2020-04-11,Montana,0.0
2020-04-11,Nebraska,0.55
2020-04-11,Nevada,1.71875
2020-04-11,New Hampshire,1.2142857142857142
2020-04-11,New Jersey,25.602150537634408
2020-04-11,New Mexico,1.0952380952380953
2020-04-11,New York,35.20408163265306
2020-04-11,North Carolina,0.5648148148148148
2020-04-11,North Dakota,No Data
2020-04-11,Ohio,1.5338983050847457
2020-04-11,Oklahoma,1.2682926829268293
2020-04-11,Oregon,0.5952380952380952
2020-04-11,Pennsylvania,4.930769230769231
2020-04-11,Puerto Rico,0.044
2020-04-11,Rhode Island,4.7272727272727275
2020-04-11,South Carolina,1.0555555555555556
2020-04-11,South Dakota,No Data
2020-04-11,Tennessee,0.7464788732394366
2020-04-11,Texas,0.6721311475409836
2020-04-11,Utah,No Data
2020-04-11,Vermont,No Data
2020-04-11,Virginia,1.3218390804597702
2020-04-11,Washington,1.9102564102564104
2020-04-11,West Virginia,No Data
2020-04-11,Wisconsin,1.2881355932203389
2020-04-11,Wyoming,No Data
2020-04-18,Alabama,1.7450980392156863
2020-04-18,Alaska,No Data
2020-04-18,Arizona,1.2972972972972974
2020-04-18,Arkansas,0.3870967741935484
2020-04-18,California,1.376923076923077
2020-04-18,Colorado,3.694915254237288
2020-04-18,Connecticut,19.055555555555557
2020-04-18,Delaware,4.3
2020-04-18,Maryland,5.264705882352942
2020-04-18,Florida,1.3761061946902655
2020-04-18,Georgia,2.4454545454545453
2020-04-18,Hawaii,No Data
2020-04-18,Idaho,0.6
2020-04-18,Illinois,4.728
2020-04-18,Indiana,3.971014492753623
2020-04-18,Iowa,1.125
2020-04-18,Kansas,1.4482758620689655
2020-04-18,Kentucky,1.3111111111111111
2020-04-18,Louisiana,8.58695652173913
2020-04-18,Maine,0.7857142857142857
2020-04-18,Massachusetts,15.928571428571429
2020-04-18,Michigan,9.81
2020-04-18,Minnesota,1.4035087719298245
2020-04-18,Mississippi,2.3448275862068964
2020-04-18,Missouri,1.5161290322580645
2020-04-18,Montana,No Data
2020-04-18,Nebraska,0.8
2020-04-18,Nevada,1.34375
2020-04-18,New Hampshire,1.1428571428571428
2020-04-18,New Jersey,27.096774193548388
2020-04-18,New Mexico,1.6666666666666667
2020-04-18,New York,30.35204081632653
2020-04-18,North Carolina,1.2777777777777777
2020-04-18,North Dakota,No Data
2020-04-18,Ohio,2.347457627118644
2020-04-18,Oklahoma,1.170731707317073
2020-04-18,Oregon,0.5952380952380952
2020-04-18,Pennsylvania,7.053846153846154
2020-04-18,Puerto Rico,0.04
2020-04-18,Rhode Island,8.545454545454545
2020-04-18,South Carolina,0.8703703703703703
2020-04-18,South Dakota,No Data
2020-04-18,Tennessee,0.6056338028169014
2020-04-18,Texas,0.780327868852459
2020-04-18,Utah,No Data
2020-04-18,Vermont,1.8333333333333333
2020-04-18,Virginia,2.2528735632183907
2020-04-18,Washington,1.6025641025641026
2020-04-18,West Virginia,0.6111111111111112
2020-04-18,Wisconsin,1.271186440677966
2020-04-18,Wyoming,No Data
2020-04-25,Alabama,1.6666666666666667
2020-04-25,Alaska,0.0
2020-04-25,Arizona,1.4324324324324325
2020-04-25,Arkansas,0.45161290322580644
2020-04-25,California,1.3641025641025641
2020-04-25,Colorado,3.7966101694915255
2020-04-25,Connecticut,19.055555555555557
2020-04-25,Delaware,6.4
2020-04-25,Maryland,7.088235294117647
2020-04-25,Florida,1.4424778761061947
2020-04-25,Georgia,2.3636363636363638
2020-04-25,Hawaii,No Data
2020-04-25,Idaho,0.6
2020-04-25,Illinois,5.416
2020-04-25,Indiana,4.521739130434782
2020-04-25,Iowa,1.625
2020-04-25,Kansas,0.7586206896551724
2020-04-25,Kentucky,1.488888888888889
2020-04-25,Louisiana,7.3478260869565215
2020-04-25,Maine,1.2857142857142858
2020-04-25,Massachusetts,17.7
2020-04-25,Michigan,7.84
2020-04-25,Minnesota,2.5964912280701755
2020-04-25,Mississippi,2.3448275862068964
2020-04-25,Missouri,2.161290322580645
2020-04-25,Montana,No Data
2020-04-25,Nebraska,1.5
2020-04-25,Nevada,1.9375
2020-04-25,New Hampshire,1.3571428571428572
2020-04-25,New Jersey,22.129032258064516
2020-04-25,New Mexico,2.2857142857142856
2020-04-25,New York,21.571428571428573
2020-04-25,North Carolina,1.1203703703703705
2020-04-25,North Dakota,1.375
2020-04-25,Ohio,2.542372881355932
2020-04-25,Oklahoma,1.146341463414634
2020-04-25,Oregon,0.7142857142857143
2020-04-25,Pennsylvania,8.26923076923077
2020-04-25,Puerto Rico,0.034
2020-04-25,Rhode Island,9.454545454545455
2020-04-25,South Carolina,1.1481481481481481
2020-04-25,South Dakota,No Data
2020-04-25,Tennessee,0.43661971830985913
2020-04-25,Texas,0.8032786885245902
2020-04-25,Utah,0.47058823529411764
2020-04-25,Vermont,1.8333333333333333
2020-04-25,Virginia,2.5517241379310347
2020-04-25,Washington,1.3846153846153846
2020-04-25,West Virginia,0.8888888888888888
2020-04-25,Wisconsin,0.7966101694915254
2020-04-25,Wyoming,No Data
2020-05-02,Alabama,1.588235294117647
2020-05-02,Alaska,0.0
2020-05-02,Arizona,1.4324324324324325
2020-05-02,Arkansas,0.7096774193548387
2020-05-02,California,1.3923076923076922
2020-05-02,Colorado,3.2033898305084745
2020-05-02,Connecticut,16.02777777777778
2020-05-02,Delaware,7.6
2020-05-02,Maryland,7.367647058823529
2020-05-02,Florida,1.3628318584070795
2020-05-02,Georgia,2.5
2020-05-02,Hawaii,No Data
2020-05-02,Idaho,No Data
2020-05-02,Illinois,5.928
2020-05-02,Indiana,4.260869565217392
2020-05-02,Iowa,2.15625
2020-05-02,Kansas,0.896551724137931
2020-05-02,Kentucky,1.0888888888888888
2020-05-02,Louisiana,5.826086956521739
